448,1/4개,3060002,호박
448,3큰술,3060002,올리브오일
448,1/2개,3060002,양파
448,1/4개,3060002,당근
448,약간,3060003,소금
448,약간,3060003,후춧가루
448,1/4개,3060002,피망
447,1/2개,3060002,배
447,50g,3060002,양파
447,20g,3060002,마늘
447,10g,3060002,생강
447,30g,3060002,고운소금
447,약간,3060002,굵은소금
447,50g,3060001,붉은갓
447,3개,3060002,삭힌고추
447,2.5L,3060002,물
447,1개,3060001,무
446,5묶음,3060001,깻잎
446,10개,3060001,밤
446,50g,3060002,홍고추
446,50g,3060002,청고추
446,60g,3060002,다진마늘
446,10개,3060002,대추
446,2컵,3060002,물
446,1/2개,3060002,양파
446,1쪽,3060002,다진생강
446,10마리,3060002,멸치
446,3/4컵,3060002,멸치액젓
446,1컵,3060002,설탕
446,30g,3060002,대파
445,한줌,3060003,멸치
445,1장,3060003,다시마
445,1장,3060002,표고버섯
445,1/4개,3060002,애호박
445,1개,3060002,청고추
445,1/2개,3060002,홍고추
445,1/2모,3060001,두부
445,50g,3060001,순창콩된장
445,1작은술,3060003,고춧가루
445,1작은술,3060003,다진마늘
445,1/2뿌리,3060002,대파
445,약간,3060003,참기름
444,200g,3060001,근대
444,30g,3060002,쇠고기
444,1큰술,3060003,다진마늘
444,한줌,3060002,멸치
444,1작은술,3060003,고춧가루
444,1작은술,3060003,된장
444,1/2큰술,3060003,고추장
444,1/4뿌리,3060003,대파
443,2개,3060001,고구마
443,1/2컵,3060003,시럽
443,적당량,3060002,튀김기름
443,10g,3060001,호박씨
443,10g,3060001,건포도
442,5되,3060002,메주콩
442,5되,3060002,멥쌀
442,1컵,3060001,엿기름
442,4되,3060001,고춧가루
442,4되,3060001,소금
442,4되,3060001,찹쌀가루
441,1kg,3060002,소금
441,4덩어리,3060001,메주
440,반말,3060001,메주콩
440,2kg,3060001,소금
440,2덩이,3060002,숯
440,5개,3060002,마른고추
440,25L,3060001,물
439,1컵,3060003,물
439,15g,3060003,설탕
439,70g,3060002,양파
439,30g,3060003,마늘
439,10g,3060003,생강
439,70g,3060002,미나리
439,1큰술,3060003,정종
439,250g,3060001,열무
439,250g,3060001,얼갈이배추
439,10g,3060003,굵은소금
439,25g,3060002,청고추
439,25g,3060002,홍고추
439,15g,3060002,쪽파
439,7컵,3060003,물
439,20~25g,3060003,꽃소금
439,2큰술,3060003,밀가루
438,20장,3060001,깻잎
438,1큰술,3060003,간장
438,1큰술,3060003,물
438,1큰술,3060003,들기름
438,1/2개,3060002,청고추
438,1/2개,3060002,홍고추
438,약간,3060003,조청
437,70g,3060001,쌀국수
437,1토막,3060001,통계피
437,1뿌리,3060002,대파
437,30g,3060001,쇠고기
437,1개,3060003,청고추
437,1큰술,3060003,피시소스
437,약간,3060003,고수잎
437,약간,3060003,소금
437,400g,3060001,[쇠고기육수] 쇠뼈
437,2토막,3060001,쇠꼬리
437,1개,3060001,양파
437,2개,3060001,생강
437,1개,3060001,팔각
437,3개,3060001,정향
437,70g,3060002,숙주
436,150g,3060001,우동면
436,1/4개,3060002,양파
436,1/2개,3060002,청고추
436,1/2개,3060002,홍고추
436,1작은술,3060001,간마늘
436,10g,3060003,버터
436,30g,3060002,숙주
436,1큰술,3060003,굴소스
436,1큰술,3060003,간장
436,1큰술,3060003,맛술
436,1작은술,3060003,간생강
435,1뿌리,3060001,수삼
435,3큰술,3060001,크림치즈
435,3잎,3060002,양상추
435,3큰술,3060003,마요네즈
435,약간,3060002,적채
435,50g,3060002,치커리
435,2개,3060002,"무,래디쉬"
434,10g,3060001,햄
434,1/4개,3060001,양파
434,1/2개,3060002,청피망
434,1/2개,3060002,홍피망
434,약간,3060003,후춧가루
434,2장,3060001,치즈
434,적당량,3060003,파슬리가루
434,약간,3060003,소금
434,1공기,3060001,밥
433,50g,3060001,잔멸치
433,2큰술,3060003,간장
433,1큰술,3060003,설탕
433,2공기,3060001,밥
433,약간,3060003,깨소금
433,8장,3060002,치즈
433,약간,3060002,식용유
432,5마리,3060001,새우
432,10g,3060002,석이버섯
432,30g,3060002,팽이버섯
432,1/3개,3060002,오이
432,50g,3060002,당근
432,50g,3060002,양상추
432,1작은술,3060003,소금
432,30g,3060002,무순
432,1/4개,3060002,배
432,1큰술,3060003,겨자
432,2큰술,3060003,식초
432,1큰술,3060003,설탕
432,50g,3060002,부추
431,4토막,3060001,갈치
431,2큰술,3060003,물엿
431,1/2개,3060002,애호박
431,1/4개,3060002,당근
431,1개,3060002,대파
431,1/2개,3060002,양파
431,1개,3060002,홍고추
431,1개,3060002,청고추
431,2큰술,3060003,굵은고춧가루
431,1큰술,3060003,고운고춧가루
431,1큰술,3060003,설탕
431,2작은술,3060003,다진생강
431,1큰술,3060003,다진마늘
431,1큰술,3060003,정종
431,2작은술,3060003,된장
431,약간,3060003,후춧가루
431,약간,3060003,소금
431,2큰술,3060003,간장
431,1/3개,3060002,무
430,1마리,3060001,갈치
430,1작은술,3060003,소금
430,2큰술,3060002,밀가루
430,1개,3060003,레몬
430,1작은술,3060003,후춧가루
429,1마리,3060001,고등어
429,약간,3060003,소금
429,1/2개,3060002,애호박
429,1/4개,3060002,당근
429,1개,3060002,대파
429,1/2개,3060002,양파
429,2개,3060002,홍고추
429,2개,3060002,풋고추
429,1/2팩,3060002,팽이버섯
429,2큰술,3060003,간장
429,2큰술,3060003,굵은고춧가루
429,1큰술,3060003,고운고춧가루
429,1큰술,3060003,설탕
429,2큰술,3060003,물엿
429,2작은술,3060003,생강
429,1큰술,3060003,마늘
429,1큰술,3060003,정종
429,2큰술,3060003,된장
429,약간,3060003,후춧가루
429,1/3개,3060002,무
428,2큰술,3060003,정종
428,2개,3060002,청고추
428,5쪽,3060003,마늘
428,2작은술,3060003,참기름
428,1큰술,3060003,깨소금
428,2큰술,3060003,물엿
428,1/2마리,3060001,고등어
428,3큰술,3060003,간장
428,2큰술,3060003,굵은고춧가루
428,1큰술,3060003,고운고춧가루
428,1개,3060002,대파
428,1개,3060002,양파
428,3개,3060002,실파
428,2개,3060002,홍고추
428,1개,3060003,생강
427,60g,3060001,애호박
427,약간,3060003,고추장
427,60g,3060002,도라지
427,60g,3060002,숙주
427,60g,3060001,시금치
427,60g,3060001,고사리
427,6잎,3060002,상추
427,60g,3060001,육회
427,2개,3060002,계란후라이
427,약간,3060003,다진파
427,약간,3060003,다진마늘
427,약간,3060003,깨소금
427,약간,3060003,후춧가루
427,약간,3060003,참기름
427,약간,3060003,설탕
427,60g,3060001,취나물
426,150g,3060001,쇠고기
426,1컵,3060003,육수
426,1/4개,3060002,당근
426,1/2개,3060002,양파
426,1개,3060002,홍고추
426,50g,3060002,콩나물
426,1/3개,3060002,애호박
426,약간,3060002,팽이버섯
426,약간,3060002,쑥갓
426,2큰술,3060003,간장
426,1큰술,3060003,설탕
426,약간,3060003,다진파
426,약간,3060003,다진마늘
426,2큰술,3060003,고춧가루
426,1큰술,3060003,고추장
426,약간,3060003,생강즙
426,약간,3060003,깨소금
426,약간,3060003,후춧가루
426,2마리,3060001,낙지
425,2컵,3060001,무말랭이
425,1큰술,3060003,다진파
425,1큰술,3060003,다진마늘
425,1큰술,3060003,간장
425,2큰술,3060003,설탕
425,1큰술,3060003,깨소금
425,1큰술,3060003,멸치액젓
425,1/2큰술,3060003,고춧가루
425,1큰술,3060003,고추장
424,8장,3060001,쌈다시마
424,1마리,3060001,오징어
424,2줄,3060002,게맛살
424,1개,3060002,오이
424,1/2개,3060002,파프리카
424,약간,3060003,초고추장
424,1/2개,3060002,홍피망
423,1/2큰술,3060003,고춧가루
423,2큰술,3060003,정종
423,2큰술,3060003,설탕
423,1/2컵,3060003,다시물
423,100g,3060001,우엉
423,100g,3060001,돼지고기
423,3큰술,3060003,간장
423,약간,3060003,생강즙
422,4장,3060001,상추
422,1그릇,3060001,밥
422,100g,3060002,다진쇠고기
422,1/2개,3060002,다진양파
422,1큰술,3060003,간장
422,약간,3060003,고추장
422,약간,3060003,다진파
422,약간,3060003,다진마늘
422,약간,3060003,깨소금
422,약간,3060003,참기름
422,1/2큰술,3060003,설탕
421,2개,3060001,양파
421,50g,3060002,다진쇠고기
421,1/4모,3060002,두부
421,1작은술,3060003,다진파
421,1작은술,3060003,다진마늘
421,1/2개,3060002,홍고추
421,약간,3060003,소금
421,약간,3060003,참기름
421,약간,3060003,후춧가루
421,약간,3060002,밀가루
421,1개,3060002,계란
421,약간,3060003,깨소금
420,100g,3060001,봄동
420,1/4단,3060002,영양부추
420,3큰술,3060003,고춧가루
420,2큰술,3060003,까나리액젓
420,약간,3060003,깨소금
420,1작은술,3060003,다진마늘
420,1큰술,3060003,다진파
420,1/2작은술,3060003,다진생강
420,약간,3060003,참기름
420,1/2큰술,3060003,새우젓
419,2컵,3060003,멸치다시물
419,50g,3060001,콩나물
419,약간,3060003,다진마늘
419,약간,3060003,다진파
419,1/2개,3060002,홍고추
419,약간,3060003,국간장
419,약간,3060003,소금
419,약간,3060003,후춧가루
419,30g,3060001,북어
418,20쪽,3060001,통마늘
418,적당량,3060002,식초
418,1/3컵,3060003,설탕
418,1/2컵,3060003,식초
418,5컵,3060003,[절임간장] 진간장
418,1/2컵,3060003,설탕
418,1/2컵,3060002,멸치
417,200g,3060001,대구살
417,1개,3060002,계란
417,약간,3060002,쑥갓
417,적당량,3060002,식용유
417,약간,3060003,후춧가루
417,약간,3060002,밀가루
417,약간,3060003,소금
416,3쪽,3060002,마늘
416,100g,3060001,배추
416,약간,3060002,파슬리
416,레시피참조,3060003,양념
416,300g,3060001,굴
416,약간,3060002,배
416,반개,3060002,오이
416,2개,3060002,청고추
416,2개,3060002,홍고추
416,30g,3060002,실파
416,4개,3060002,생밤
415,1마리,3060001,고등어
415,1큰술,3060003,생강
415,1/2쪽,3060002,피망
415,1/2개,3060002,양파
415,3쪽,3060002,실파
415,1쪽,3060003,마늘
415,1/2컵,3060003,육수
415,11/2큰술,3060003,설탕
415,1큰술,3060002,녹말
415,1/2큰술,3060003,간장
415,4큰술,3060003,토마토케찹
414,100g,3060001,쇠고기
414,1/2개,3060002,양파
414,1뿌리,3060002,대파
414,1개,3060002,표고버섯
414,약간,3060003,다진마늘
414,2큰술,3060003,간장
414,1공기,3060001,밥
414,2/3큰술,3060003,설탕
414,약간,3060003,소금
414,약간,3060003,참기름
414,약간,3060003,후춧가루
414,약간,3060003,깨소금
414,1큰술,3060003,맛술
413,5개,3060001,브로콜리
413,5장,3060001,베이컨
413,적당량,3060002,채소
413,약간,3060003,머스타드
413,약간,3060003,케첩
412,1/2마리,3060001,생대구
412,약간,3060003,다시마
412,약간,3060003,가쓰오브시
412,10g,3060003,미나리
412,1/2개,3060002,청고추
412,1/2개,3060002,홍고추
412,5쪽,3060003,마늘
412,약간,3060003,소금
412,1/4봉,3060002,팽이버섯
412,1/4모,3060002,두부
411,500g,3060001,닭고기
411,4쪽,3060003,마늘
411,1뿌리,3060003,대파
411,1톨,3060003,생강
411,10g,3060001,미역
411,1컵,3060001,밀가루
411,약간,3060003,깨소금
411,약간,3060003,후춧가루
411,2큰술,3060003,국간장
411,1작은술,3060003,설탕
411,1/2큰술,3060003,다진파
411,약간,3060003,다진마늘
411,약간,3060003,소금
410,1/2컵,3060003,설탕
410,1/2큰술,3060003,계핏가루
410,5개,3060001,양파
410,30장,3060001,만두피
410,적당량,3060002,식용유
410,1/2컵,3060003,물
409,300g,3060001,닭
409,3큰술,3060003,간장
409,1/2개,3060002,계란
409,4큰술,3060002,녹말
409,1큰술,3060002,튀김가루
409,1쪽,3060003,마늘
409,약간,3060003,참기름
409,2개,3060003,마른고추
409,1개,3060002,표고버섯
409,1/2개,3060002,피망
409,3큰술,3060003,고춧기름
409,2큰술,3060003,청주
409,2/3컵,3060003,육수
409,1뿌리,3060003,대파
408,1/2개,3060001,단호박
408,1큰술,3060003,황설탕
408,약간,3060003,후춧가루
408,약간,3060003,소금
408,약간,3060003,버터
407,200g,3060001,돼지고기
407,2큰술,3060003,고추장
407,2큰술,3060003,고춧가루
407,1/2큰술,3060003,간장
407,25g,3060003,미림
407,약간,3060003,후춧가루
407,약간,3060003,다진마늘
407,1/2큰술,3060003,설탕
407,1작은술,3060003,물엿
407,약간,3060003,깨소금
407,약간,3060003,참기름
407,약간,3060003,다진파
406,1컵,3060001,녹두
406,2컵,3060001,쌀
406,약간,3060003,설탕
406,약간,3060003,소금
406,14컵,3060002,물
405,3마리,3060001,꽃게
405,2컵,3060002,간장
405,1컵,3060002,물
405,1개,3060002,생강
405,12쪽,3060002,마늘
405,4개,3060003,청고추
405,1큰술,3060003,설탕
405,4큰술,3060003,채썬마늘
405,2큰술,3060003,채썬생강
405,1큰술,3060003,고춧가루
405,1큰술,3060003,참기름
405,약간,3060003,깨소금
405,4큰술,3060003,다진파
404,6개,3060001,맛조개
404,3마리,3060001,새우
404,15g,3060002,당근
404,20g,3060002,팽이버섯
404,1개,3060002,표고버섯
404,10g,3060002,미나리
404,15g,3060002,곤약
404,약간,3060003,다시마
404,약간,3060003,가쓰오브시
404,약간,3060003,소금
404,약간,3060003,청주
404,약간,3060003,폰즈소스
404,약간,3060003,와사비소스
404,약간,3060003,깨소스
404,12g,3060001,낙지
403,1컵,3060001,밀가루
403,200g,3060001,쇠고기
403,2큰술,3060003,간장
403,2큰술,3060003,설탕
403,약간,3060003,참기름
403,약간,3060003,깨소금
403,2큰술,3060003,케첩
403,1/2개,3060002,양파
403,적당량,3060002,튀김기름
403,1개,3060002,계란
403,약간,3060002,치자
403,1쪽,3060003,마늘
403,20g,3060003,피망
403,약간,3060003,후춧가루
402,1개,3060001,라면
402,1/2큰술,3060003,겨자
402,1개,3060002,계란
402,3장,3060002,꽃상추
402,5장,3060002,깻잎
402,약간,3060002,치커리
402,1/2개,3060002,양파
402,1큰술,3060003,고추장
402,1/2큰술,3060003,간장
402,1큰술,3060003,식초
402,1큰술,3060003,설탕
402,약간,3060003,깨소금
402,약간,3060003,후춧가루
402,약간,3060003,마늘
402,100g,3060001,쇠고기
401,1/4단,3060001,부추
401,100g,3060001,돼지고기
401,1개,3060002,양파
401,1개,3060002,청고추
401,1큰술,3060003,다진마늘
401,1개,3060002,홍고추
401,1과1/2큰술,3060003,청정원굴소스
401,약간,3060003,소금
401,약간,3060003,참기름
401,약간,3060003,깨소금
401,약간,3060003,식용유
401,1작은술,3060003,다진생강
400,1마리,3060001,오징어
400,1/2개,3060002,양파
400,1/2개,3060002,홍고추
400,1/4통,3060002,양배추
400,20g,3060002,당근
400,1큰술,3060003,고추장
400,약간,3060003,참기름
400,1큰술,3060003,간장
400,2/3큰술,3060003,설탕
400,약간,3060003,다진파
400,약간,3060003,다진마늘
400,약간,3060003,깨소금
400,약간,3060003,후춧가루
400,1큰술,3060003,고춧가루
399,1/4포기,3060001,김치
399,1캔,3060001,참치
399,1/2개,3060002,양파
399,1뿌리,3060002,대파
399,1/2개,3060002,홍고추
399,1/2개,3060002,청고추
399,1/4모,3060002,두부
399,1작은술,3060003,고춧가루
399,약간,3060003,소금
399,약간,3060003,참기름
399,1/2봉지,3060002,팽이버섯
398,6쪽,3060001,바게트
398,6쪽,3060001,훈제연어
398,6장,3060002,상추
398,약간,3060002,사워크림
398,약간,3060003,땅콩버터
398,약간,3060002,체리알
398,약간,3060003,머스터드
397,250g,3060001,가래떡
397,100g,3060001,쇠고기
397,1쪽,3060003,마늘
397,40g,3060002,브로콜리
397,2큰술,3060003,고추장
397,약간,3060003,참기름
397,1큰술,3060003,설탕
397,1/2큰술,3060003,간장
397,약간,3060003,후춧가루
397,약간,3060003,깨소금
397,1/2컵,3060003,물
397,1/2작은술,3060003,고춧가루
396,1마리,3060001,오징어
396,약간,3060003,맛술
396,5개,3060001,모시조개
396,30g,3060001,김치
396,15g,3060002,대파
396,1/2개,3060002,홍고추
396,약간,3060002,쑥갓
396,약간,3060003,다진마늘
396,약간,3060003,생강
396,1큰술,3060003,간장
396,1큰술,3060003,고춧가루
396,약간,3060003,소금
396,약간,3060003,후춧가루
396,1개,3060002,청고추
396,1개,3060002,양파
396,1개,3060002,호박
396,약간,3060003,다진파
396,1/2모,3060001,두부
395,100g,3060001,어묵
395,1/4쪽,3060002,양파
395,1/4쪽,3060002,피망
395,2쪽,3060003,마늘
395,1큰술,3060003,고춧가루
395,50g,3060002,김치
395,1/2큰술,3060003,설탕
395,약간,3060003,참기름
395,약간,3060003,깨소금
395,약간,3060002,식용유
395,1/2큰술,3060003,간장
394,50g,3060001,닭
394,60g,3060001,해파리
394,1/2개,3060002,오이
394,1/2개,3060002,홍고추
394,1/6쪽,3060002,레몬
394,1/2개,3060002,청고추
394,1작은술,3060003,참기름
394,1작은술,3060003,간장
394,2큰술,3060003,설탕
394,2큰술,3060003,꿀
394,약간,3060003,소금
394,4큰술,3060003,식초
393,1개,3060001,골뱅이
393,2개,3060002,표고버섯
393,1개,3060002,양파
393,1/4개,3060002,청피망
393,1/4개,3060002,홍피망
393,2쪽,3060003,마늘
393,약간,3060003,대파
393,1큰술,3060003,진간장
393,약간,3060003,깨소금
393,약간,3060003,참기름
393,약간,3060003,설탕
393,2큰술,3060002,녹말
392,1개,3060001,가지
392,약간,3060003,참기름
392,약간,3060003,소금
392,약간,3060003,간장
392,약간,3060003,설탕
392,약간,3060003,맛술
392,약간,3060003,깨소금
392,1/2큰술,3060003,머스터드
392,2큰술,3060003,마요네즈
392,1/4큰술,3060003,설탕
392,6큰술,3060002,밀가루
392,1개,3060002,계란
392,약간,3060002,빵가루
392,약간,3060003,후춧가루
392,150g,3060001,돼지고기
391,1/4포기,3060001,김치
391,1/2컵,3060001,홍합
391,10마리,3060003,멸치
391,6컵,3060003,물
391,1뿌리,3060002,대파
391,약간,3060003,마늘
391,1/2큰술,3060003,고춧가루
391,약간,3060003,소금
391,1개,3060002,홍고추
390,5쪽,3060003,마늘
390,10g,3060002,대파
390,1큰술,3060003,고추기름
390,2큰술,3060003,간장
390,1큰술,3060003,청주
390,2/3컵,3060003,육수
390,1큰술,3060002,녹말
390,1큰술,3060003,참기름
390,1개,3060002,홍고추
390,1개,3060002,계란
390,약간,3060003,다진파
390,약간,3060003,소금
390,300g,3060001,돼지고기
390,2개,3060002,표고버섯
390,1/2개,3060002,피망
390,약간,3060003,생강즙
389,1/2캔,3060001,참치
389,15g,3060001,양파
389,10g,3060001,당근
389,20g,3060001,오이
389,40g,3060001,양상추
389,10g,3060002,적채
389,1/4큰술,3060003,설탕
389,약간,3060003,소금
389,약간,3060003,머스터드
389,약간,3060003,토마토케첩
389,2큰술,3060003,마요네즈
388,1마리,3060001,조기
388,2개,3060002,홍고추
388,1개,3060002,감자
388,1/2개,3060002,양파
388,1컵,3060002,물
388,2개,3060002,청고추
388,1뿌리,3060003,대파
388,5쪽,3060003,마늘
388,3큰술,3060003,고추장
388,1큰술,3060003,고춧가루
388,1큰술,3060003,참기름
388,1작은술,3060003,생강즙
388,약간,3060003,소금
388,약간,3060003,후춧가루
388,150g,3060002,무
387,1컵,3060001,밀가루
387,약간,3060003,설탕
387,2개,3060002,계란
387,1컵,3060001,실파
387,100g,3060002,쇠고기
387,50g,3060002,굴
387,100g,3060002,홍합
387,100g,3060002,조갯살
387,100g,3060002,잔새우
387,1큰술,3060003,다진마늘
387,약간,3060003,식용유
387,1큰술,3060003,다진파
387,약간,3060003,소금
387,약간,3060003,후춧가루
387,약간,3060003,깨소금
387,약간,3060003,참기름
387,약간,3060003,고춧가루
387,약간,3060003,식초
387,3큰술,3060001,쌀가루
386,20g,3060001,표고버섯
386,30g,3060001,느타리버섯
386,30g,3060001,송이버섯
386,30g,3060002,양파
386,30g,3060002,감자
386,20g,3060002,호박
386,약간,3060003,후춧가루
386,30g,3060001,쇠고기
386,50g,3060001,칼국수
386,3큰술,3060003,국간장
386,5큰술,3060003,고춧가루
386,1큰술,3060003,마늘
386,약간,3060003,소금
386,10g,3060002,쑥갓
385,2작은술,3060003,다진파
385,100g,3060001,우묵
385,1/4토막,3060002,오이
385,1장,3060002,다시마
385,5개,3060002,멸치
385,1작은술,3060003,다진마늘
385,약간,3060003,참기름
385,약간,3060003,깨소금
385,약간,3060003,고춧가루
385,1작은술,3060003,설탕
385,3큰술,3060003,간장
384,2컵,3060001,흰콩
384,약간,3060003,소금
384,5큰술,3060002,간수
384,3컵,3060002,물
383,3공기,3060001,밥
383,약간,3060002,참기름
383,200g,3060001,돼지고기
383,1개,3060002,청고추
383,1뿌리,3060002,대파
383,약간,3060003,다진마늘
383,약간,3060003,다진생강
383,2큰술,3060003,두반장
383,1큰술,3060003,고추기름
383,2큰술,3060003,간장
383,1큰술,3060003,맛술
383,50g,3060002,녹말물
383,약간,3060003,설탕
383,1개,3060002,홍고추
383,1모,3060001,두부
382,2컵,3060001,쌀
382,2컵,3060002,물
382,6알,3060001,대추
382,약간,3060003,소금
382,6알,3060001,은행
382,60g,3060001,느타리버섯
382,1캔,3060001,스위트콘
382,3톨,3060001,밤
381,1마리,3060001,오징어
381,200g,3060001,돼지고기
381,1/2캔,3060002,옥수수통조림
381,1개,3060002,양파
381,3뿌리,3060002,실파
381,5큰술,3060003,고추장
381,1/2개,3060002,홍고추
381,1큰술,3060003,설탕
381,약간,3060003,다진마늘
381,약간,3060003,다진생강
381,3큰술,3060003,물엿
381,약간,3060003,참기름
381,1/2개,3060002,청고추
381,1큰술,3060003,미림
380,1개,3060001,우동면
380,약간,3060003,후춧가루
380,2큰술,3060003,핫소스
380,2큰술,3060003,간장
380,3큰술,3060003,청주
380,2큰술,3060003,참기름
380,20g,3060002,양배추
380,1/4개,3060002,양파
380,10g,3060002,숙주나물
380,1개,3060002,표고버섯
380,1/2개,3060002,피망
380,1/2개,3060002,팽이버섯
380,1개,3060003,마늘
380,70g,3060002,햄
380,약간,3060002,죽순
380,약간,3060002,대파
380,약간,3060002,식용유
380,2큰술,3060003,토마토케첩
380,2작은술,3060003,설탕
380,2큰술,3060003,굴소스
379,200g,3060001,돼지고기
379,3쪽,3060003,마늘
379,1/2컵,3060002,우유
379,1/2컵,3060002,빵가루
379,1개,3060002,계란
379,1큰술,3060003,정종
379,1대,3060003,샐러리
379,500g,3060003,돈까스소스
379,800g,3060003,우스터소스
379,450g,3060003,토마토케첩
379,2큰술,3060003,버터
379,5큰술,3060003,꿀
379,3큰술,3060003,미림
379,1개,3060003,사과
379,1개,3060003,양파
379,2개,3060003,바나나
379,2큰술,3060003,타바스코
379,4작은술,3060003,겨자
379,1공기,3060001,밥
379,1/2컵,3060002,밀가루
378,1/2마리,3060001,오징어
378,약간,3060003,바질
378,6개,3060001,홍합
378,4개,3060001,모시조개
378,10g,3060001,동태살
378,3마리,3060001,꼴뚜기
378,3쪽,3060003,마늘
378,1/2개,3060002,양파
378,1/8개,3060002,당근
378,약간,3060002,샐러리
378,150g,3060001,스파게티
378,1개,3060001,토마토
378,4큰술,3060003,토마토페이스트
378,200cc,3060003,육수
378,1개,3060003,월계수잎
378,약간,3060002,소금
378,약간,3060003,후춧가루
378,약간,3060003,올리브오일
378,약간,3060003,파마산치즈
378,4마리,3060001,새우
377,20g,3060001,장어
377,5개,3060001,계란
377,약간,3060003,소금
377,약간,3060002,식용유
377,약간,3060003,미림
377,약간,3060003,다시마
377,약간,3060003,설탕
376,1/2마리,3060001,장어
376,20g,3060002,초생강
376,약간,3060003,산초가루
376,1공기,3060001,밥
376,약간,3060003,장어뼈
376,3큰술,3060003,진간장
376,5큰술,3060003,정종
376,2큰술,3060003,설탕
376,2큰술,3060003,미림
376,3큰술,3060003,장어대리
375,1개,3060001,감자
375,약간,3060003,참기름
375,약간,3060002,부추
375,1/3컵,3060001,밀가루
375,약간,3060002,물
375,약간,3060003,소금
375,약간,3060002,식용유
375,6장,3060001,깻잎
375,40g,3060002,쇠고기
375,20g,3060002,두부
375,1/4개,3060002,표고버섯
375,1개,3060002,계란
375,2큰술,3060003,간장
375,1큰술,3060003,설탕
375,1큰술,3060003,다진파
375,1작은술,3060003,다진마늘
375,1개,3060001,양파
374,60g,3060001,해초
374,30g,3060001,미역
374,1/4마리,3060002,오징어
374,2마리,3060002,새우
374,2큰술,3060003,간장
374,반컵,3060003,식용유
374,약간,3060003,흰후춧가루
374,1/4개,3060003,양파
374,1/4개,3060003,당근
374,1/4개,3060003,사과
374,1작은술,3060003,마늘
374,약간,3060003,레몬
374,2큰술,3060003,식초
373,2마리,3060001,꽃게
373,1개,3060002,청고추
373,40g,3060001,맛살조개
373,1/2마리,3060001,오징어
373,1/2개,3060002,애호박
373,1/4개,3060002,무
373,1/2봉,3060002,팽이버섯
373,1개,3060002,홍고추
373,1/2뿌리,3060002,대파
373,2큰술,3060003,고추장
373,2큰술,3060003,고춧가루
373,1/2큰술,3060003,마늘
373,1큰술,3060003,국간장
373,1/2작은술,3060003,생강
373,약간,3060003,소금
373,약간,3060003,후춧가루
373,30g,3060001,바지락
372,30g,3060001,쇠고기
372,15g,3060002,느타리버섯
372,15g,3060002,표고버섯
372,15g,3060002,팽이버섯
372,1개,3060002,계란
372,5큰술,3060003,다시마국물
372,약간,3060003,간장
372,약간,3060003,설탕
372,약간,3060003,미림
372,1뿌리,3060002,실파
371,1/2장,3060002,김
371,약간,3060003,와사비
371,약간,3060002,대파
371,40g,3060003,설탕
371,1컵,3060003,조미술
371,7컵,3060003,가쓰오브시국물
371,150g,3060001,메밀국수
371,1컵,3060003,진간장
370,250g,3060001,쇠고기
370,50g,3060002,배추
370,20g,3060002,당근
370,20g,3060002,무
370,20g,3060002,팽이버섯
370,1개,3060002,표고버섯
370,약간,3060002,쑥갓
370,20g,3060003,다시마
370,20g,3060003,국물용멸치
370,1/3뿌리,3060002,대파
370,20g,3060002,가래떡
370,30g,3060002,죽순
370,1/8모,3060002,두부
369,3컵,3060002,쇠고기스톡
369,1과1/2큰술,3060003,토마토페이스트
369,1/2큰술,3060002,버터
369,1/4개,3060001,당근
369,약간,3060003,파슬리가루
369,1/3대,3060001,샐러리
369,1개,3060001,피망
369,20g,3060001,무
369,1/2개,3060001,양파
368,20g,3060001,게살
368,10g,3060001,새우
368,50g,3060002,두부
368,20g,3060001,흰살생선
368,20g,3060001,오징어
368,약간,3060001,미원
368,120g,3060002,육수
368,1개,3060002,계란흰자
368,약간,3060003,소금
368,약간,3060003,정종
368,약간,3060003,참기름
368,30g,3060002,전분
367,12마리,3060001,새우
367,1작은술,3060003,참기름
367,1개,3060002,계란
367,약간,3060002,식용유
367,1/2개,3060002,양파
367,1쪽,3060002,마늘
367,1개,3060002,청고추
367,1개,3060002,홍고추
367,1/2뿌리,3060002,대파
367,1쪽,3060002,생강
367,1큰술,3060003,간장
367,1큰술,3060003,식초
367,1큰술,3060003,육수
367,약간,3060003,후춧가루
367,1/2컵,3060002,녹말
366,60g,3060001,연어알
366,2공기,3060001,밥
366,약간,3060002,와사비
366,1/4큰술,3060003,소금
366,1과1/2큰술,3060003,식초
366,2/3큰술,3060003,설탕
366,2장,3060002,김
365,6줄기,3060002,미나리
365,30g,3060002,팽이버섯
365,2개,3060002,계란
365,14큰술,3060003,가쓰오브시국물
365,2작은술,3060003,미림
365,2큰술,3060003,설탕
365,2공기,3060001,밥
365,60g,3060001,쇠고기
365,1/2개,3060002,양파
365,4큰술,3060003,간장
364,40g,3060001,콩나물
364,3줄기,3060001,미나리
364,1큰술,3060003,고춧가루
364,약간,3060003,다진마늘
364,약간,3060003,참기름
364,약간,3060003,깨소금
364,약간,3060003,다진파
364,약간,3060003,소금
363,1/2봉지,3060001,냉동만두
363,3잎,3060001,양상추
363,1/3개,3060002,오이
363,1/2개,3060002,양파
363,1큰술,3060003,마요네즈
363,1개,3060002,토마토
363,2큰술,3060003,머스터드
363,1큰술,3060003,꿀
363,1/2큰술,3060003,식초
363,5개,3060002,올리브
362,160g,3060001,찹쌀가루
